date,mean_v
2023-03-02 14:31:24,8.10684931506849
2023-03-05 02:30:35,9.77205479452055
2023-03-05 02:30:55,9.07455968688845
2023-03-07 14:30:24,9.12994129158513
2023-03-07 14:30:36,9.26541095890411
2023-03-07 14:30:41,9.78082191780822
2023-03-09 14:19:49,9.80931506849315
2023-03-10 02:29:55,9.78657534246575
2023-03-10 02:30:10,9.69383561643836
2023-03-10 02:30:20,8.86575342465753
2023-03-10 14:13:38,9.68465753424658
2023-03-10 14:40:26,9.70246575342466
2023-03-12 14:29:14,9.79849315068493
2023-03-12 14:30:01,9.36506849315068
2023-03-12 14:30:24,8.7804794520548
2023-03-13 02:39:40,9.61187214611872
2023-03-13 02:39:45,9.46712328767123
2023-03-13 14:19:41,9.63561643835616
2023-03-14 14:13:42,9.62922374429224
2023-03-15 02:29:20,9.62328767123288
2023-03-15 02:29:30,9.39246575342466
2023-03-15 02:30:10,9.75616438356165
2023-03-15 14:38:59,9.74328767123288
2023-03-15 14:39:46,9.27671232876712
2023-03-17 14:19:43,9.41301369863014
2023-03-17 14:19:45,9.57013698630137
2023-03-17 14:28:49,9.32243150684931
2023-03-17 14:29:26,9.77593607305936
2023-03-17 14:30:24,8.41506849315069
2023-03-18 02:39:05,9.49558599695586
2023-03-18 02:39:25,9.35890410958904
2023-03-18 14:13:33,9.34486301369863
2023-03-18 14:13:35,9.85808219178082
2023-03-20 02:28:45,9.75744292237443
2023-03-20 02:28:55,9.49421613394216
2023-03-20 02:29:30,9.26105675146771
2023-03-20 02:30:20,8.3041095890411
2023-03-20 14:38:44,9.23698630136986
2023-03-20 14:39:11,9.77821917808219
2023-03-21 14:19:35,9.15772994129158
2023-03-21 14:19:47,9.55555555555556
2023-03-22 14:13:26,9.52176560121766
2023-03-22 14:13:37,9.22387475538161
2023-03-22 14:28:14,9.68424657534247
2023-03-22 14:28:49,9.18962818003914
2023-03-22 14:28:51,9.51811263318113
2023-03-23 02:38:25,9.37534246575343
2023-03-23 02:38:50,9.54459665144597
2023-03-25 02:28:10,9.72520547945205
2023-03-25 02:28:55,9.32876712328767
2023-03-25 02:29:30,9.31415525114155
2023-03-25 02:30:20,8.24931506849315
2023-03-25 14:19:39,9.68684931506849
2023-03-25 14:19:40,9.24474885844749
2023-03-25 14:38:04,9.55041095890411
2023-03-25 14:39:26,9.40156555772994
2023-03-26 14:13:26,9.41174168297456
2023-03-26 14:13:30,9.62643835616438
2023-03-27 14:28:14,9.4296803652968
2023-03-27 14:28:16,9.63698630136986
2023-03-27 14:28:49,9.42857142857143
2023-03-27 14:29:26,8.98561643835616
2023-03-28 02:38:45,9.33111545988258
2023-03-28 02:39:25,8.97123287671233
2023-03-29 14:19:30,9.57047184170472
2023-03-29 14:19:44,9.26731898238748
2023-03-30 02:28:20,9.67602739726027
